year,province,SAC_code,SAC_name,CTUID,fuel_type,fuel_type_description,value
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410102.00,BEV,Battery electric vehicles,5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410102.00,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410102.00,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410103.00,BEV,Battery electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410103.00,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410103.00,ZEV,All zero-emission vehicles (BEV and PHEV),6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410104.00,BEV,Battery electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410104.00,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410104.00,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410105.00,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410105.00,ZEV,All zero-emission vehicles (BEV and PHEV),2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410106.01,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410106.01,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410106.01,ZEV,All zero-emission vehicles (BEV and PHEV),3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410106.02,BEV,Battery electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410106.02,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410106.02,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410106.03,BEV,Battery electric vehicles,5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410106.03,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410106.03,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410107.01,BEV,Battery electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410107.01,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410107.01,ZEV,All zero-emission vehicles (BEV and PHEV),8
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410107.02,BEV,Battery electric vehicles,9
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410107.02,PHEV,Plug-in hybrid electric vehicles,13
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410107.02,ZEV,All zero-emission vehicles (BEV and PHEV),22
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410108.02,BEV,Battery electric vehicles,5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410108.02,PHEV,Plug-in hybrid electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410108.02,ZEV,All zero-emission vehicles (BEV and PHEV),11
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410108.03,BEV,Battery electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410108.03,PHEV,Plug-in hybrid electric vehicles,16
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410108.03,ZEV,All zero-emission vehicles (BEV and PHEV),19
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410108.04,BEV,Battery electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410108.04,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.01,BEV,Battery electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.01,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.01,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.02,BEV,Battery electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.02,PHEV,Plug-in hybrid electric vehicles,9
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.02,ZEV,All zero-emission vehicles (BEV and PHEV),15
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.05,BEV,Battery electric vehicles,13
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.05,PHEV,Plug-in hybrid electric vehicles,15
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.05,ZEV,All zero-emission vehicles (BEV and PHEV),28
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.07,BEV,Battery electric vehicles,10
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.07,PHEV,Plug-in hybrid electric vehicles,7
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.07,ZEV,All zero-emission vehicles (BEV and PHEV),17
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.08,BEV,Battery electric vehicles,7
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.08,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.08,ZEV,All zero-emission vehicles (BEV and PHEV),11
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.09,BEV,Battery electric vehicles,10
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.09,PHEV,Plug-in hybrid electric vehicles,8
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.09,ZEV,All zero-emission vehicles (BEV and PHEV),18
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.10,BEV,Battery electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.10,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410109.10,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410110.00,BEV,Battery electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410110.00,PHEV,Plug-in hybrid electric vehicles,10
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410110.00,ZEV,All zero-emission vehicles (BEV and PHEV),16
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.03,BEV,Battery electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.03,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.03,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.04,PHEV,Plug-in hybrid electric vehicles,5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.04,ZEV,All zero-emission vehicles (BEV and PHEV),5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.05,BEV,Battery electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.05,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.05,ZEV,All zero-emission vehicles (BEV and PHEV),5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.07,BEV,Battery electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.07,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.07,ZEV,All zero-emission vehicles (BEV and PHEV),5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.08,BEV,Battery electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.08,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410111.08,ZEV,All zero-emission vehicles (BEV and PHEV),8
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410120.01,BEV,Battery electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410120.01,PHEV,Plug-in hybrid electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410120.01,ZEV,All zero-emission vehicles (BEV and PHEV),10
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410120.02,BEV,Battery electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410120.02,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410120.02,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410121.00,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410121.00,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410121.00,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410122.01,BEV,Battery electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410122.01,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410122.01,ZEV,All zero-emission vehicles (BEV and PHEV),8
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410122.02,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410122.02,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410122.02,ZEV,All zero-emission vehicles (BEV and PHEV),2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410123.01,BEV,Battery electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410123.01,PHEV,Plug-in hybrid electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410123.01,ZEV,All zero-emission vehicles (BEV and PHEV),12
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410123.02,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410123.02,ZEV,All zero-emission vehicles (BEV and PHEV),1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410125.00,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410125.00,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410125.00,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.01,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.01,ZEV,All zero-emission vehicles (BEV and PHEV),1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.02,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.02,PHEV,Plug-in hybrid electric vehicles,5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.02,ZEV,All zero-emission vehicles (BEV and PHEV),6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.05,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.05,ZEV,All zero-emission vehicles (BEV and PHEV),3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.06,BEV,Battery electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.06,PHEV,Plug-in hybrid electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.06,ZEV,All zero-emission vehicles (BEV and PHEV),12
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.07,BEV,Battery electric vehicles,6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.07,PHEV,Plug-in hybrid electric vehicles,8
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.07,ZEV,All zero-emission vehicles (BEV and PHEV),14
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.08,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.08,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.08,ZEV,All zero-emission vehicles (BEV and PHEV),2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.09,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410126.09,ZEV,All zero-emission vehicles (BEV and PHEV),2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410127.01,BEV,Battery electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410127.01,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410127.01,ZEV,All zero-emission vehicles (BEV and PHEV),6
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410127.02,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410127.02,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410127.02,ZEV,All zero-emission vehicles (BEV and PHEV),3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410129.01,BEV,Battery electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410129.01,PHEV,Plug-in hybrid electric vehicles,5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410129.01,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410129.02,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410129.02,ZEV,All zero-emission vehicles (BEV and PHEV),2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410130.00,BEV,Battery electric vehicles,11
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410130.00,PHEV,Plug-in hybrid electric vehicles,14
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410130.00,ZEV,All zero-emission vehicles (BEV and PHEV),25
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.01,BEV,Battery electric vehicles,2
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.01,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.01,ZEV,All zero-emission vehicles (BEV and PHEV),5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.03,BEV,Battery electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.03,PHEV,Plug-in hybrid electric vehicles,8
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.03,ZEV,All zero-emission vehicles (BEV and PHEV),11
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.05,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.05,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.06,BEV,Battery electric vehicles,1
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.06,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410131.06,ZEV,All zero-emission vehicles (BEV and PHEV),5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410140.01,BEV,Battery electric vehicles,5
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410140.01,PHEV,Plug-in hybrid electric vehicles,10
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410140.01,ZEV,All zero-emission vehicles (BEV and PHEV),15
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410151.00,BEV,Battery electric vehicles,20
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410151.00,PHEV,Plug-in hybrid electric vehicles,9
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410151.00,ZEV,All zero-emission vehicles (BEV and PHEV),29
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410152.00,BEV,Battery electric vehicles,9
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410152.00,PHEV,Plug-in hybrid electric vehicles,9
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410152.00,ZEV,All zero-emission vehicles (BEV and PHEV),18
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410153.00,BEV,Battery electric vehicles,3
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410153.00,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,541,"Kitchener - Cambridge - Waterloo, Ontario [541]",5410153.00,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,543,"Brantford, Ontario [543]",5430001.00,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430001.00,ZEV,All zero-emission vehicles (BEV and PHEV),1
2017,ON,543,"Brantford, Ontario [543]",5430002.01,BEV,Battery electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430002.01,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430002.01,ZEV,All zero-emission vehicles (BEV and PHEV),3
2017,ON,543,"Brantford, Ontario [543]",5430002.03,BEV,Battery electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430002.03,PHEV,Plug-in hybrid electric vehicles,11
2017,ON,543,"Brantford, Ontario [543]",5430002.03,ZEV,All zero-emission vehicles (BEV and PHEV),13
2017,ON,543,"Brantford, Ontario [543]",5430003.00,BEV,Battery electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430003.00,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430003.00,ZEV,All zero-emission vehicles (BEV and PHEV),3
2017,ON,543,"Brantford, Ontario [543]",5430004.00,BEV,Battery electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430004.00,PHEV,Plug-in hybrid electric vehicles,6
2017,ON,543,"Brantford, Ontario [543]",5430004.00,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,543,"Brantford, Ontario [543]",5430005.00,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430005.00,ZEV,All zero-emission vehicles (BEV and PHEV),1
2017,ON,543,"Brantford, Ontario [543]",5430006.00,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430006.00,ZEV,All zero-emission vehicles (BEV and PHEV),1
2017,ON,543,"Brantford, Ontario [543]",5430007.00,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430007.00,ZEV,All zero-emission vehicles (BEV and PHEV),1
2017,ON,543,"Brantford, Ontario [543]",5430009.00,BEV,Battery electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430009.00,PHEV,Plug-in hybrid electric vehicles,5
2017,ON,543,"Brantford, Ontario [543]",5430009.00,ZEV,All zero-emission vehicles (BEV and PHEV),6
2017,ON,543,"Brantford, Ontario [543]",5430011.01,BEV,Battery electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430011.01,ZEV,All zero-emission vehicles (BEV and PHEV),2
2017,ON,543,"Brantford, Ontario [543]",5430011.02,BEV,Battery electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430011.02,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430011.02,ZEV,All zero-emission vehicles (BEV and PHEV),2
2017,ON,543,"Brantford, Ontario [543]",5430012.00,BEV,Battery electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430012.00,PHEV,Plug-in hybrid electric vehicles,5
2017,ON,543,"Brantford, Ontario [543]",5430012.00,ZEV,All zero-emission vehicles (BEV and PHEV),6
2017,ON,543,"Brantford, Ontario [543]",5430013.00,BEV,Battery electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430013.00,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,543,"Brantford, Ontario [543]",5430013.00,ZEV,All zero-emission vehicles (BEV and PHEV),5
2017,ON,543,"Brantford, Ontario [543]",5430014.01,BEV,Battery electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430014.01,PHEV,Plug-in hybrid electric vehicles,6
2017,ON,543,"Brantford, Ontario [543]",5430014.01,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,543,"Brantford, Ontario [543]",5430014.02,BEV,Battery electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430014.02,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,543,"Brantford, Ontario [543]",5430014.02,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,543,"Brantford, Ontario [543]",5430014.03,BEV,Battery electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430014.03,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430014.03,ZEV,All zero-emission vehicles (BEV and PHEV),3
2017,ON,543,"Brantford, Ontario [543]",5430014.04,BEV,Battery electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430014.04,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,543,"Brantford, Ontario [543]",5430014.04,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,543,"Brantford, Ontario [543]",5430100.00,BEV,Battery electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430100.00,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430100.00,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,543,"Brantford, Ontario [543]",5430101.00,BEV,Battery electric vehicles,5
2017,ON,543,"Brantford, Ontario [543]",5430101.00,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,543,"Brantford, Ontario [543]",5430101.00,ZEV,All zero-emission vehicles (BEV and PHEV),9
2017,ON,543,"Brantford, Ontario [543]",5430110.01,PHEV,Plug-in hybrid electric vehicles,4
2017,ON,543,"Brantford, Ontario [543]",5430110.01,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,543,"Brantford, Ontario [543]",5430110.02,BEV,Battery electric vehicles,4
2017,ON,543,"Brantford, Ontario [543]",5430110.02,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430110.02,ZEV,All zero-emission vehicles (BEV and PHEV),5
2017,ON,543,"Brantford, Ontario [543]",5430200.00,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,543,"Brantford, Ontario [543]",5430200.00,ZEV,All zero-emission vehicles (BEV and PHEV),1
2017,ON,543,"Brantford, Ontario [543]",5430201.00,BEV,Battery electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430201.00,PHEV,Plug-in hybrid electric vehicles,10
2017,ON,543,"Brantford, Ontario [543]",5430201.00,ZEV,All zero-emission vehicles (BEV and PHEV),12
2017,ON,543,"Brantford, Ontario [543]",5430202.00,BEV,Battery electric vehicles,2
2017,ON,543,"Brantford, Ontario [543]",5430202.00,PHEV,Plug-in hybrid electric vehicles,5
2017,ON,543,"Brantford, Ontario [543]",5430202.00,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,543,"Brantford, Ontario [543]",5430203.00,BEV,Battery electric vehicles,3
2017,ON,543,"Brantford, Ontario [543]",5430203.00,PHEV,Plug-in hybrid electric vehicles,3
2017,ON,543,"Brantford, Ontario [543]",5430203.00,ZEV,All zero-emission vehicles (BEV and PHEV),6
2017,ON,550,"Guelph, Ontario [550]",5500001.02,BEV,Battery electric vehicles,1
2017,ON,550,"Guelph, Ontario [550]",5500001.02,PHEV,Plug-in hybrid electric vehicles,6
2017,ON,550,"Guelph, Ontario [550]",5500001.02,ZEV,All zero-emission vehicles (BEV and PHEV),7
2017,ON,550,"Guelph, Ontario [550]",5500001.03,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,550,"Guelph, Ontario [550]",5500001.03,ZEV,All zero-emission vehicles (BEV and PHEV),2
2017,ON,550,"Guelph, Ontario [550]",5500001.05,BEV,Battery electric vehicles,2
2017,ON,550,"Guelph, Ontario [550]",5500001.05,PHEV,Plug-in hybrid electric vehicles,2
2017,ON,550,"Guelph, Ontario [550]",5500001.05,ZEV,All zero-emission vehicles (BEV and PHEV),4
2017,ON,550,"Guelph, Ontario [550]",5500001.06,BEV,Battery electric vehicles,4
2017,ON,550,"Guelph, Ontario [550]",5500001.06,PHEV,Plug-in hybrid electric vehicles,6
2017,ON,550,"Guelph, Ontario [550]",5500001.06,ZEV,All zero-emission vehicles (BEV and PHEV),10
2017,ON,550,"Guelph, Ontario [550]",5500001.07,BEV,Battery electric vehicles,1
2017,ON,550,"Guelph, Ontario [550]",5500001.07,PHEV,Plug-in hybrid electric vehicles,1
2017,ON,550,"Guelph, Ontario [550]",5500001.07,ZEV,All zero-emission vehicles (BEV and PHEV),2
2017,ON,550,"Guelph, Ontario [550]",5500001.08,BEV,Battery electric vehicles,6
2017,ON,550,"Guelph, Ontario [550]",5500001.08,PHEV,Plug-in hybrid electric vehicles,6
2017,ON,550,"Guelph, Ontario [550]",5500001.08,ZEV,All zero-emission vehicles (BEV and PHEV),12
2017,ON,550,"Guelph, Ontario [550]",5500001.09,BEV,Battery electric vehicles,9
2017,ON,550,"Guelph, Ontario [550]",5500001.09,PHEV,Plug-in hybrid electric vehicles,13
2017,ON,550,"Guelph, Ontario [550]",5500001.09,ZEV,All zero-emission vehicles (BEV and PHEV),22
